Citing_PaperID,Cited_PaperID,CitationDate
3040103550,3016912459,2020-07-03
3040103550,3019416879,2020-07-03
3040103550,3040645737,2020-07-03
3040114584,2910714293,2020-01-01
3040115704,2898315394,2020-07-02
3040141663,2969607213,2020-06-26
3040141663,3082483653,2020-06-26
3040191780,3000584705,2020-06-30
3040193941,2922241957,2020-06-30
3040196555,3000370324,2020-07-02
3040221380,2932771417,2020-01-01
3040229592,1485076960,2020-10-20
3040235660,3028767301,2020-06-30
3040345078,2926889259,2020-01-01
3040397542,3022257168,2020-07-05
3040397542,3023916323,2020-07-05
3040397542,3024021160,2020-07-05
3040423813,2991581201,2020-07-10
3040442016,2789337032,2020-07-06
3040461443,2909600306,2020-07-30
3040475517,3037052391,2020-07-02
3040492378,3010188114,2020-07-02
3040498714,2810652573,2020-11-01
3040498714,2955800854,2020-11-01
3040536941,3159802327,2020-07-01
3040541916,2996119808,2020-07-03
3040546181,3006481501,2020-06-30
3040571583,2999882872,2020-06-30
3040606809,2789676381,2020-07-02
3040641143,2955085017,2020-09-01
3040641143,3081432867,2020-09-01
3040645737,2944688478,2020-07-03
3040659986,2947026580,2020-07-01
3040773087,2945648034,2020-07-08
3040773087,3001079055,2020-07-08
3040773087,3035313944,2020-07-08
3040914426,2924594037,2019-01-01
3040924734,3106470574,2020-12-01
3040929362,3021486355,2020-09-01
3040948008,2807050947,2020-07-06
3040948008,2913318708,2020-07-06
3040948008,2916552212,2020-07-06
3040981608,2900126538,2020-01-01
3041034622,2953462619,2020-12-01
3041034622,2965247607,2020-12-01
3041034622,3106470574,2020-12-01
3041062211,2914863174,2020-09-01
3041062211,2955085017,2020-09-01
3041062211,2969454831,2020-09-01
3041062211,2972336245,2020-09-01
3041062211,2976161439,2020-09-01
3041063952,2940323254,2020-07-13
3041080505,2961659204,2020-07-09
3041094462,3007947419,2020-09-01
3041157176,2969636591,2020-05-01
3041198781,2908595387,2020-07-07
3041209435,2907020546,2020-07-09
3041212028,2931987192,2020-09-01
3041212028,2937345550,2020-09-01
3041243063,2950605364,2020-07-09
3041293597,2809278917,2020-07-13
3041315722,2920960351,2020-07-08
3041315722,2970851484,2020-07-08
3041324878,3204942762,2020-06-29
3041361496,2940190444,2020-06-01
3041435365,2923028476,2020-07-09
3041454216,2901141363,2020-11-05
3041454216,2914094183,2020-11-05
3041454216,2920820284,2020-11-05
3041454216,2925331774,2020-11-05
3041454216,2949765046,2020-11-05
3041454216,2962245388,2020-11-05
3041454216,2971199926,2020-11-05
3041454216,2980137132,2020-11-05
3041454216,3182754212,2020-11-05
3041505086,3040659761,2020-07-09
3041585862,2970415891,2020-09-01
3041590913,3048869890,2020-07-07
3041600870,2792642883,2020-06-30
3041603300,2954800551,2020-01-01
3041640859,2973644126,2020-05-01
3041698285,2914135375,2020-07-09
3041753605,2983573197,2020-07-11
3041753605,2993384667,2020-07-11
3041808775,3013933976,2020-07-09
3041826363,2916498530,2020-07-09
3041828829,2999760353,2020-10-01
3041829098,2775694941,2020-10-28
3041842031,2998908527,2020-06-25
3041851550,2811296566,2020-07-10
3041857602,2980523742,2020-07-09
3041874977,2922514642,2020-06-01
3041874977,2935011258,2020-06-01
3041887748,2904119088,2020-07-09
3041887748,2945220045,2020-07-09
3041887748,2982658866,2020-07-09
3041887748,2991514449,2020-07-09
3041921384,3015428006,2020-07-10
3041935362,2966154677,2020-09-01
3041935362,3014574147,2020-09-01
3041970497,3024292932,2020-07-11
3042070575,3014225859,2020-08-03
3042103622,2955478226,2020-07-08
3042106106,2959838054,2020-11-01
3042106106,2972569319,2020-11-01
3042106106,2991293248,2020-11-01
3042132234,3005000429,2020-06-30
3042159140,2983522563,2020-01-01
3042170892,2922514642,2020-07-08
3042183607,2945348561,2020-07-10
3042196025,3206224126,2020-07-08
3042269745,3004735879,2020-07-01
3042270792,2913318708,2019-09-02
3042271401,2997498118,2020-01-01
3042291253,2922514642,2020-08-01
3042331566,2937952829,2020-07-14
3042373200,3043010990,2020-07-17
3042382387,2941860746,2020-01-01
3042405485,3016141073,2020-08-01
3042441215,2808157856,2020-07-14
3042463048,617380773,2020-12-01
3042467312,2909326502,2020-07-16
3042536347,2971206890,2020-06-22
3042574645,2909600306,2020-07-30
3042583988,3018473209,2020-07-14
3042587716,2982211540,2020-04-01
3042600127,2807333430,2020-07-13
3042601669,2937508205,2020-12-01
3042601669,2947517145,2020-12-01
3042611248,2908702273,2020-01-01
3042611248,2921651458,2020-01-01
3042611248,3019051615,2020-01-01
3042736971,2992681731,2020-06-01
3042777510,2912499736,2020-01-01
3042786702,2967673526,2020-07-15
3042815245,3022869197,2020-05-01
3042815245,3033105394,2020-05-01
3042818069,2915543377,2020-07-14
3042860774,2804461917,2020-07-14
3042864948,3118195022,2020-09-01
3042964425,2946357695,2020-11-01
3042964425,2946393711,2020-11-01
3042964425,2946407529,2020-11-01
3042964425,3208811574,2020-11-01
3043025900,2955458936,2020-07-13
3043049725,3017014689,2020-05-08
3043077302,1977784628,2020-01-01
3043084109,2962210567,2020-12-17
3043084109,2979882086,2020-12-17
3043135148,2914141655,2020-06-05
3043149300,2947232928,2020-06-01
3043149300,2964653198,2020-06-01
3043149300,2981214521,2020-06-01
3043160487,2949953578,2020-10-01
3043177067,2923378186,2020-07-17
3043207154,2941771034,2020-07-01
3043225697,2939068521,2020-01-01
3043225697,3024747940,2020-01-01
3043277974,2971577818,2020-01-01
3043287298,3029239963,2020-07-15
3043306971,3084551311,2020-07-01
3043354572,3139178499,2020-02-01
3043364790,2994602971,2020-06-18
3043387181,2902994428,2020-07-15
3043387181,2971135153,2020-07-15
3043387181,3007851457,2020-07-15
3043387181,3096975633,2020-07-15
3043404279,3014258371,2020-07-14
3043443620,3005550504,2020-08-04
3043460901,2914845767,2020-05-03
3043468350,3081432867,2020-09-01
3043476549,2791738332,2020-07-01
3043476549,2909448672,2020-07-01
3043516087,3153690903,2020-01-01
3043546674,2953692207,2020-10-01
3043581112,2940084900,2020-07-17
3043586577,2917967444,2020-01-01
3043598842,2920990981,2020-08-01
3043598842,2979769071,2020-08-01
3043618675,3000428054,2019-09-02
3043688438,3004032206,2020-06-24
3043782340,2991445320,2020-12-10
3043793542,3022976615,2020-07-16
3043821414,2917984663,2020-09-01
3043821414,2970861725,2020-09-01
3043821414,3128659261,2020-09-01
3043845130,2940532781,2020-01-01
3043850895,3028259963,2020-07-23
3043864609,3013549150,2020-06-30
3043882661,3092307808,2020-07-20
3043945772,3022793333,2020-07-02
3043995380,2966588337,2020-01-01
3043999566,2971471829,2020-07-20
3044005688,2914677496,2020-07-24
3044085076,3011167918,2020-08-01
3044103144,2940084900,2020-07-21
3044116445,3105878769,2020-11-01
3044116551,3031770123,2020-07-22
3044169004,2962900393,2020-10-01
3044192625,2792066216,2020-06-01
3044194976,2945893302,2020-07-27
3044219238,2941139016,2020-01-01
3044219238,2965040695,2020-01-01
3044373437,2792642883,2020-07-23
3044373437,2997896121,2020-07-23
3044447910,2909567551,2020-07-20
3044455925,2982455738,2019-01-01
3044486603,2897283153,2020-07-24
3044486603,2907909147,2020-07-24
3044562778,2919025213,2020-06-01
3044562778,3081666598,2020-06-01
3044636570,2910541020,2020-07-23
3044715073,2921163037,2020-07-21
3044720319,2964822274,2020-01-01
3044728890,2915605849,2020-11-01
3044754995,3022935515,2020-12-15
3044793962,2965934532,2020-01-01
3044801770,2988431897,2019-01-01
3044808777,2956486821,2020-07-20
3044821075,2920935237,2020-01-01
3044849184,1576662197,2020-07-27
3044866961,3024168679,2020-07-27
3044960466,2974338364,2020-07-26
3044960466,3008306666,2020-07-26
3045034807,2941127229,2020-09-01
3045034807,3011156124,2020-09-01
3045034807,3026268145,2020-09-01
3045068580,2919385396,2020-04-01
3045068580,2989448928,2020-04-01
3045088728,2905130523,2020-08-01
3045109594,2948304581,2020-08-01
3045123531,2127110587,2020-01-01
3045123531,2913458978,2020-01-01
3045123531,2915086530,2020-01-01
3045135855,3086025788,2020-09-01
3045173769,2993700395,2020-06-29
3045173769,3048628145,2020-06-29
3045173769,3067143425,2020-06-29
3045192180,2909805375,2020-07-24
3045221196,2926376043,2020-07-22
3045247472,2289460554,2020-07-23
3045263308,2965980455,2020-08-01
3045303550,2900329083,2020-01-01
3045351528,2978277412,2020-07-24
3045369562,3004735879,2020-09-30
3045378846,2920935237,2020-01-01
3045418990,3082428162,2020-12-03
3045439159,2964822274,2020-01-01
3045459558,2964833998,2020-10-01
3045498342,3045806914,2020-07-26
3045535217,3033839019,2020-07-27
3045556305,3041688446,2020-07-29
3045618014,561895169,2020-06-01
3045618014,2946707887,2020-06-01
3045618014,2953794448,2020-06-01
3045618014,2981802544,2020-06-01
3045631513,2926555199,2020-06-01
3045649240,2996013382,2020-07-28
3045687138,2971968736,2020-08-01
3045687138,3034905049,2020-08-01
3045730590,2959838054,2020-05-01
3045730590,3045671899,2020-05-01
3045730590,3045775730,2020-05-01
3045730590,3045786379,2020-05-01
3045730590,3045828539,2020-05-01
3045730590,3045997863,2020-05-01
3045730590,3046027830,2020-05-01
3045730590,3046216392,2020-05-01
3045756447,2940919911,2020-07-27
3045775730,2914126217,2020-05-01
3045775730,3017104956,2020-05-01
3045805394,2974657439,2020-07-01
3045809722,3041305760,2020-08-28
3045819339,3000721654,2020-01-01
3045835798,2975727571,2020-07-29
3045865872,2964747986,2020-06-01
3045907883,2938424792,2020-07-27
3045915705,627046492,2020-07-28
3045984399,3012987881,2020-07-30
3045994779,2951287141,2020-07-29
3046027830,2976721353,2020-05-01
3046071891,2995871802,2020-07-29
3046075334,2974466412,2020-07-29
3046086352,3138928513,2020-01-01
3046151059,2895269477,2020-07-17
3046151826,3027620842,2020-01-01
3046216392,3045828539,2020-05-01
3046257918,2981933118,2020-08-01
3046259790,1565841233,2020-07-30
3046369529,2966690246,2020-07-31
3046392809,2966769188,2020-07-31
3046418371,2808006579,2020-07-29
3046422225,2903238455,2020-08-01
3046422225,3024058668,2020-08-01
3046452618,2765340917,2020-07-29
3046452618,2972629127,2020-07-29
3046509678,2952748948,2020-07-31
3046532993,2979343471,2020-08-03
3046545594,2929461807,2019-07-01
3046545594,2947518717,2019-07-01
3046551576,3047436037,2020-06-01
3046863407,2910209025,2020-08-03
3046863407,2926376043,2020-08-03
3046863407,2944810730,2020-08-03
3046896262,3083941234,2020-08-01
3046897251,2990963671,2020-07-23
3046913755,2946697370,2020-07-31
3046913755,2963542645,2020-07-31
3046963084,2950950417,2020-11-01
3047038807,2971509779,2020-08-05
3047054012,3037052391,2020-08-06
3047054141,2999818487,2020-06-01
3047071161,3036832340,2020-12-01
3047107170,3035543691,2020-08-03
3047109413,3038283647,2020-11-01
3047155813,2935011258,2020-08-04
3047194650,2947773361,2020-12-10
3047238893,2999327996,2020-08-05
3047260222,3083657345,2020-06-09
3047260222,3112184807,2020-06-09
3047261647,3024314306,2020-09-04
3047269215,2335802276,2020-06-01
3047269215,2913209922,2020-06-01
3047279649,2939588659,2020-07-22
3047313644,3038283647,2020-11-01
3047320110,2931915425,2020-01-01
3047337085,3002263272,2020-08-05
3047375439,2945649096,2020-01-01
3047436717,3046382185,2020-08-06
3047436717,3047524326,2020-08-06
3047462732,2943711955,2020-01-01
3047472193,3014226119,2020-08-01
3047492618,3203613140,2020-06-01
3047523682,3021528042,2020-08-06
3047532891,2793193862,2020-08-04
3047588951,3041022454,2020-09-17
3047609367,2926869494,2020-08-06
3047613705,2947816823,2020-06-01
3047638233,2971424589,2020-10-01
3047660312,2950039553,2020-08-06
3047703464,2886430596,2020-08-08
3047710370,2982612454,2020-07-01
3047756361,2989943351,2020-07-01
3047811432,2889921737,2020-01-01
3047811432,2891930244,2020-01-01
3047811432,2895269477,2020-01-01
3047811432,2901468319,2020-01-01
3047811923,3036886664,2020-08-10
3047819162,3009212184,2020-11-23
3047846796,2912652315,2020-08-07
3047846796,3039441974,2020-08-07
3047906444,2902594720,2020-09-01
3047943631,3021856464,2020-08-07
3047943631,3033155401,2020-08-07
3047943631,3039985357,2020-08-07
3047991975,2891930244,2020-01-01
3047995930,3003482077,2020-09-01
3047995930,3028493958,2020-09-01
3048022066,3009837336,2020-09-01
3048022066,3020577943,2020-09-01
3048175877,2980769445,2020-07-30
3048212924,3008695560,2020-12-01
3048225190,2955206060,2020-08-06
3048225190,3153863730,2020-08-06
3048228395,2981384394,2020-01-01
3048228395,2981761359,2020-01-01
3048228395,3112738952,2020-01-01
3048236635,2889921737,2020-01-01
3048273506,2891930244,2020-01-01
3048366895,3081720468,2020-08-14
3048367970,3000522804,2020-10-01
3048391297,2989914622,2019-01-02
3048408956,3016862063,2020-09-01
3048414544,2989839680,2020-07-31
3048444077,3030038429,2020-08-11
3048448959,3016379722,2020-07-20
3048448959,3036497371,2020-07-20
3048449876,2899941782,2020-08-11
3048457563,2940934873,2020-08-05
3048457563,2952532803,2020-08-05
3048457563,2954130412,2020-08-05
3048457563,2954684911,2020-08-05
3048457563,2967051383,2020-08-05
3048457563,3004277037,2020-08-05
3048457563,3048568246,2020-08-05
3048457563,3055178797,2020-08-05
3048486592,2919902595,2020-09-01
3048490395,3032527837,2020-08-13
3048507173,3038218256,2019-01-01
3048514933,2921141145,2020-09-01
3048514933,3141623644,2020-09-01
3048520479,2913725562,2020-08-01
3048520479,2986864274,2020-08-01
3048533144,3012943672,2020-08-12
3048535993,2904119088,2020-08-12
3048568246,2954130412,2020-08-05
3048568246,3048457563,2020-08-05
3048590779,3025537913,2020-08-10
3048629781,2914665098,2020-10-01
3048643787,2916773958,2020-09-01
3048712933,2948532361,2020-12-01
3048732104,2993310788,2020-02-11
3048784961,3022424751,2020-08-12
3048784961,3029989426,2020-08-12
3048794745,2931950123,2020-11-30
3048794745,3023817719,2020-11-30
3048823224,2922514642,2020-08-13
3048825611,2902877024,2020-05-01
3048825776,3010391238,2020-01-01
3048912699,3045650694,2020-08-11
3048917819,3018231418,2020-08-01
3048920467,2924442831,2020-09-01
3048920467,2987337250,2020-09-01
3048953157,3003873912,2020-09-01
3048958603,3015665934,2020-08-12
3048973061,2964858750,2020-06-30
3048990671,2972204882,2020-08-17
3049019315,3034359531,2020-08-01
3049036068,2941007830,2020-08-17
3049085486,3000088849,2020-09-29
3049155298,2968058696,2020-07-08
3049210873,2806494142,2019-12-15
3049220270,2954348637,2020-08-14
3049220881,3002976630,2020-08-01
3049242879,3092694669,2020-08-13
3049258254,291320079,2020-03-26
3049258254,2971828097,2020-03-26
3049329697,2972444783,2020-08-14
3049402671,3004304335,2020-07-01
3049466310,2987876411,2020-08-09
3049476187,3045110870,2020-08-14
3049598132,2964334497,2019-01-01
3049598132,2969666603,2019-01-01
3049598132,2976290862,2019-01-01
3049621203,3014202943,2020-03-24
3049631212,2040782935,2020-07-01
3049652201,3186373094,2020-08-13
3049666341,3129726428,2020-10-01
3049695161,2988431897,2020-08-11
3049742248,2918141633,2020-08-14
3049743830,3041892614,2020-08-17
3049761633,2896989944,2020-05-25
3052701051,2950617509,2020-01-01
3052701051,3006779053,2020-01-01
3053847114,2970592052,2020-09-11
3054143167,3018473209,2020-08-20
3055123806,3014955264,2020-03-30
3055449182,2943800990,2020-11-09
3055472886,3024708987,2020-10-01
3055789817,2970592052,2020-09-11
3056527524,2992489767,2020-01-01
3058037033,2968898092,2020-08-19
3059107551,2970592052,2020-09-11
3059354112,3014155916,2020-08-14
3059535711,2939588659,2020-08-02
3059535711,2967548588,2020-08-02
3059535711,3008344719,2020-08-02
3059535711,3022935515,2020-08-02
3059535711,3039619749,2020-08-02
3059535711,3044754995,2020-08-02
3060031277,2921097934,2020-08-27
3060633542,2913071488,2020-10-16
3060633542,3034552367,2020-10-16
3060713272,2922120168,2020-08-19
3060946310,2973767790,2020-01-01
3061463780,2970592052,2020-09-11
3061826325,2735103504,2020-10-01
3061826325,3000022775,2020-10-01
3062055164,3023713721,2020-08-19
3062437426,2970592052,2020-09-11
3065486067,3047792284,2020-08-01
3066973714,2968151496,2020-08-01
3068877132,3016766529,2020-08-01
3069882239,2912992180,2020-08-20
3071408025,2980471514,2020-08-01
3072222677,2926376043,2020-08-19
3072222677,2985801307,2020-08-19
3072280144,2912313484,2020-08-19
3072303153,2954520469,2020-08-05
3074649896,3003029692,2020-08-19
3076389604,2975143203,2020-07-22
3077129495,2973767790,2020-01-01
3077225332,2970592052,2020-09-11
3077327885,2970592052,2020-09-11
3077572346,2954637116,2020-01-01
3078390315,2970592052,2020-09-11
3080040350,2989824668,2020-08-12
3080091812,3020675599,2020-08-20
3080091812,3035083230,2020-08-20
3080191549,2945751783,2020-08-24
3080233643,2064873182,2020-01-01
3080234831,2945751783,2020-01-01
3080268252,2943075023,2020-08-24
3080268252,2945508963,2020-08-24
3080268252,2946193277,2020-08-24
3080302846,2521193262,2020-01-01
3080342611,2948741078,2020-08-21
3080349728,2896708256,2020-01-01
3080349728,2945751783,2020-01-01
3080356123,2800667551,2020-08-20
3080356123,3010251501,2020-08-20
3080414104,3028761033,2020-12-01
3080426523,2912210477,2020-02-01
3080471359,2949930203,2020-08-21
3080471359,2950583830,2020-08-21
3080486106,2945751783,2020-01-01
3080556136,2949755700,2020-01-01
3080560946,2986321691,2020-08-23
3080588484,3135345203,2020-08-21
3080663432,2904119088,2020-06-12
3080665325,2909334318,2020-08-26
3080671853,3010922310,2020-08-21
3080685890,3017581522,2020-09-01
3080695318,3042883802,2020-08-26
3080701227,2991855203,2020-09-15
3080718761,2335802276,2020-09-01
3080780922,3169219509,2020-11-04
3080793983,2937961937,2020-08-21
3080809816,2884445329,2020-01-01
3080818697,3033009977,2020-07-07
3080839737,2921799815,2020-07-29
3080842232,2981951122,2020-09-01
3080857086,2911371627,2020-10-03
3080906709,2914958981,2020-01-01
3080933388,3173076159,2019-11-01
3080945840,3040702008,2020-08-20
3080960068,2924522079,2020-11-01
3080963509,2979401770,2020-08-26
3080964182,3001440373,2020-09-24
3080964182,3168944487,2020-09-24
3080964182,3171436866,2020-09-24
3081002202,2951122237,2020-08-17
3081026264,3014267295,2020-09-10
3081119705,3024604185,2020-12-31
3081120623,3001480814,2020-11-01
3081168690,2942616651,2020-08-25
3081232434,1481411483,2020-11-01
3081232434,2889143154,2020-11-01
3081232434,3196406109,2020-11-01
3081241104,2997138269,2020-08-19
3081244446,2949363556,2020-08-27
3081244446,3015506441,2020-08-27
3081266619,3129136194,2020-08-13
3081276759,611668754,2020-07-31
3081301332,3016806151,2020-08-24
3081319482,2912894633,2020-01-01
3081319482,2915924262,2020-01-01
3081319482,2969919572,2020-01-01
3081332961,2992761370,2020-08-26
3081350376,2908987567,2020-11-11
3081393756,1599549722,2020-09-01
3081403975,2982660916,2020-08-26
3081416429,2810264198,2020-08-24
3081418113,2969685212,2020-10-01
3081418113,3036159503,2020-10-01
3081419490,3091707931,2020-09-01
3081447693,2772849565,2020-08-26
3081447693,2957341173,2020-08-26
3081491803,2949760535,2020-08-24
3081541976,2946094012,2020-01-01
3081583835,2941066701,2020-09-01
3081613307,3033025798,2020-07-01
3081613307,3083589391,2020-07-01
3081643726,2918211305,2020-10-08
3081643726,2970592052,2020-10-08
3081655534,3000142447,2020-08-31
3081686392,2932966544,2020-01-01
3081707032,2996133267,2020-08-21
3081765360,3004746278,2020-01-01
3081769263,3002812395,2020-07-27
3081829474,3001843836,2020-08-01
3081832934,2909805980,2020-09-02
3081835032,2914249380,2020-08-27
3081835032,2945168241,2020-08-27
3081835032,3006476692,2020-08-27
3081835032,3080209735,2020-08-27
3081835032,3087386162,2020-08-27
3081835032,3087781025,2020-08-27
3081835032,3088816961,2020-08-27
3081835032,3089184002,2020-08-27
3081835032,3092235944,2020-08-27
3081835913,2596324452,2019-01-01
3081835913,2989951217,2019-01-01
3081880026,2792642883,2020-08-28
3081880026,2971562630,2020-08-28
3081888774,3014936749,2020-08-29
3081894573,570395032,2020-08-26
3081894573,2962962035,2020-08-26
3081916098,3040826529,2020-09-01
3081931133,3014364591,2020-09-01
3081961988,3081960266,2020-08-31
3082124414,1565841233,2019-04-05
3082124769,3018473209,2020-09-03
3082125813,3014241073,2020-08-17
3082145431,2990903280,2020-09-15
3082148089,2958767621,2020-06-15
3082156727,2910966505,2020-09-02
3082156727,3013823461,2020-09-02
3082182826,2921177914,2020-07-30
3082182826,2959353618,2020-07-30
3082213821,3138042555,2020-09-02
3082261332,2973690636,2020-08-01
3082266400,2578077402,2020-05-01
3082342544,2920012168,2020-08-31
3082342544,2999633968,2020-08-31
3082354080,2950987220,2020-10-01
3082354080,2955840123,2020-10-01
3082354080,2975082284,2020-10-01
3082357836,2902027863,2020-12-01
3082357836,2913318708,2020-12-01
3082357836,2946422980,2020-12-01
3082357836,3034072726,2020-12-01
3082357836,3086025788,2020-12-01
3082367749,2957513897,2020-01-01
3082372485,3088289882,2019-01-01
3082377609,3041505086,2020-09-01
3082437813,3045754477,2020-11-17
3082442276,2946434146,2020-08-13
3082466587,3106470574,2020-10-01
3082480031,2980822476,2020-09-01
3082521280,2989605904,2020-08-01
3082559843,2937213587,2020-09-01
3082565033,3006359125,2020-09-10
3082575452,3159895536,2020-12-01
3082610888,3013045092,2020-01-01
3082616262,2911264712,2020-08-31
3082616262,2922376115,2020-08-31
3082622253,2959000902,2020-07-31
3082635546,3096887841,2020-09-01
3082692481,2948857818,2020-01-01
3082704099,3007159193,2020-08-28
3082706411,2900857774,2020-08-30
3082731348,3039424173,2020-04-22
3082731348,3043424702,2020-04-22
3082738399,2990601417,2020-12-01
3082741870,2920961687,2020-08-26
3082795773,299243649,2020-01-01
3082814151,2989407480,2020-08-31
3082859810,3210249025,2020-08-31
3082904277,3020318927,2020-08-30
3082904277,3028897200,2020-08-30
3082936187,3033987217,2020-08-28
3082936187,3084812514,2020-08-28
3082956868,2965588261,2020-08-28
3083007187,2997646467,2020-07-28
3083031850,2909094254,2020-11-01
3083037617,2916085084,2020-09-17
3083047886,3035455653,2020-08-21
3083094206,3013887030,2020-01-01
3083112215,2888228927,2020-09-04
3083165012,3010736008,2020-09-04
3083182151,2987618332,2020-11-18
3083182151,3135657148,2020-11-18
3083269538,2921609443,2020-09-08
3083315780,2960947137,2020-06-01
3083320656,2511129985,2020-08-25
3083320656,2792642883,2020-08-25
3083320656,2946386222,2020-08-25
3083320656,2956058503,2020-08-25
3083339774,2903050721,2020-09-01
3083339774,2985221161,2020-09-01
3083400928,3048631060,2020-09-03
3083436568,3018024520,2020-10-13
3083436568,3093743401,2020-10-13
3083438322,2981223554,2020-11-06
3083516348,3092095932,2020-09-15
3083536652,2948409728,2020-08-30
3083690235,2953528554,2020-09-04
3083760992,2969669876,2020-07-28
3083802258,2914698552,2020-09-09
3083802258,2942559806,2020-09-09
3083814448,2984870900,2020-12-01
3083814448,2989914622,2020-12-01
3083814448,2995616544,2020-12-01
3083814448,3035772082,2020-12-01
3083861288,3048004689,2020-08-01
3083861288,3084109832,2020-08-01
3083861288,3084147584,2020-08-01
3083861288,3084158424,2020-08-01
3083861288,3084192186,2020-08-01
3083861288,3084215257,2020-08-01
3083866570,3002136081,2020-09-09
3083870829,3097314963,2020-04-01
3083876707,2941205915,2020-09-07
3083930649,2970592052,2020-09-01
3083936993,2802985523,2020-09-07
3083936993,2942536227,2020-09-07
3083960146,2967636055,2020-09-07
3083960146,3008794562,2020-09-07
3083973750,2992299382,2020-09-02
3084038954,2913651043,2020-09-06
3084040697,2919568993,2020-09-01
3084077283,2947768523,2020-03-25
3084095189,2981251818,2020-09-08
3084108772,2951247631,2020-07-01
3084130422,2973881322,2020-09-01
3084186344,2898490774,2020-09-10
3084186344,2969139942,2020-09-10
3084186344,3014549250,2020-09-10
3084295053,2803868472,2020-09-01
3084295053,2970592052,2020-09-01
3084385231,3031328127,2020-01-01
3084385231,3045725933,2020-01-01
3084406320,2953303937,2020-09-08
3084505649,2886940283,2020-09-25
3084615323,2791738332,2020-08-01
3084618998,2964282214,2020-01-01
3084628562,2920223783,2020-09-10
3084628562,2996119808,2020-09-10
3084632123,3021821907,2020-08-01
3084632123,3032895624,2020-08-01
3084654410,2955498310,2020-09-10
3084768907,2940640053,2020-09-15
3084803766,3048497927,2020-10-01
3084979334,2489623071,2020-01-01
3084979334,2890292331,2020-01-01
3084979334,2996315784,2020-01-01
3084979334,3173750760,2020-01-01
3085023256,1514313580,2020-01-01
3085030512,2940494078,2020-07-28
3085260316,2994991646,2020-08-01
3085386843,2790325568,2020-10-08
3085404420,2969211024,2020-01-01
3085406459,2995966461,2020-08-01
3085468753,3033025359,2020-09-14
3085573977,2943952396,2020-09-14
3085573977,3006154515,2020-09-14
3085676973,2790490184,2020-09-01
3085757797,2991526420,2020-01-01
3085759825,2994064408,2020-12-01
3085759825,3006515147,2020-12-01
3085849390,3003751436,2020-09-30
3085895984,3082100446,2020-09-11
3085937559,2965894006,2020-09-14
3085937559,2969260405,2020-09-14
3086045394,2981951122,2020-10-01
3086062577,2996794808,2020-07-06
3086073870,2936283395,2020-09-11
3086083296,3038583815,2020-09-14
3086307602,3037246118,2020-09-11
3086438372,2928833011,2020-09-10
3086438372,2932966544,2020-09-10
3086438372,2974919557,2020-09-10
3086465218,3108614799,2020-01-01
3086642951,2888513536,2020-01-01
3086642951,3000769794,2020-01-01
3086801282,2979756169,2020-09-01
3086801282,2981972514,2020-09-01
3086829717,3014294395,2020-11-01
3086851954,3014965149,2020-09-01
3086892596,3040908623,2020-09-11
3086896498,1514313580,2020-01-01
3086918569,2999608808,2020-10-29
3086918569,3088014580,2020-10-29
3086918569,3088791100,2020-10-29
3086918569,3088836477,2020-10-29
3086918569,3110832968,2020-10-29
3086965342,3002466472,2020-12-31
3086990023,2938348877,2020-09-14
3086990023,2939851625,2020-09-14
3086990023,2999401803,2020-09-14
3087062504,2991509598,2020-09-14
3087161637,3014044611,2020-09-23
3087161637,3016379722,2020-09-23
3087161637,3036497371,2020-09-23
3087161637,3088417545,2020-09-23
3087161637,3090777584,2020-09-23
3087161637,3182619186,2020-09-23
3087248970,3016020959,2020-09-22
3087265494,2975401514,2019-05-01
3087265494,2979362207,2019-05-01
3087269747,2926376043,2020-09-17
3087269747,2973365679,2020-09-17
3087269747,2995564286,2020-09-17
3087269747,2999230511,2020-09-17
3087312584,3014848768,2020-10-08
3087312584,3032374325,2020-10-08
3087312584,3032663747,2020-10-08
3087324235,3017337087,2020-09-21
3087324235,3049708445,2020-09-21
3087332836,3087383620,2020-09-17
3087365732,3085137687,2020-09-15
3087388553,2912650198,2020-11-01
3087455060,3083510612,2020-09-23
3087526214,3033174414,2020-09-17
3087599128,2947325989,2020-09-17
3087599128,2997877295,2020-09-17
3087802071,2802855485,2020-09-24
3087802071,2994833885,2020-09-24
3087802071,2998828408,2020-09-24
3087802071,2998867198,2020-09-24
3087802071,3022465801,2020-09-24
3087802071,3022966427,2020-09-24
3087802071,3023004776,2020-09-24
3087802071,3023584739,2020-09-24
3087828984,2982224457,2020-09-27
3087837213,2930251426,2020-08-01
3087837213,2996315784,2020-08-01
3087837213,3126996773,2020-08-01
3087846081,3200237280,2020-10-01
3087850914,2949278035,2020-07-01
3087860417,2996255381,2020-09-24
3087893460,3003751436,2020-10-01
3087898667,2934234558,2020-01-01
3087901717,3003751436,2020-09-30
3087906558,2996255381,2020-09-24
3087928776,2777513391,2020-10-01
3087955858,2996255381,2020-09-24
3087961935,3003751436,2020-10-01
3087967476,2958149943,2020-09-11
3087988119,2996255381,2020-09-24
3087992945,2911708367,2020-10-31
3087992945,3029863993,2020-10-31
3088008419,3088241478,2020-09-25
3088008998,3028170741,2020-11-25
3088013602,2949278035,2020-07-01
3088029857,1564052429,2020-10-01
3088029857,3003751436,2020-10-01
3088030084,3008089453,2020-01-01
3088030935,2946011266,2020-09-24
3088037911,2946732463,2020-09-21
3088038694,3011765105,2020-09-01
